temp,omega1,theta1,omega2,theta2,theta2-theta1
  286.759979,    1.119949,  -31.396223,    0.649466,  -25.077175,    6.319048
  286.799988,    1.136755,  -31.350752,    0.665780,  -25.050545,    6.300207
  286.839996,    1.151778,  -31.304682,    0.681066,  -25.023302,    6.281380
  286.880005,    1.164986,  -31.258081,    0.695287,  -24.995491,    6.262590
  286.919983,    1.176353,  -31.211027,    0.708408,  -24.967155,    6.243872
  286.959991,    1.185861,  -31.163591,    0.720398,  -24.938339,    6.225252
  287.000000,    1.193498,  -31.115850,    0.731225,  -24.909090,    6.206760
  287.040009,    1.199262,  -31.067881,    0.740865,  -24.879456,    6.188425
  287.079987,    1.203155,  -31.019754,    0.749295,  -24.849483,    6.170271
  287.119995,    1.205191,  -30.971548,    0.756494,  -24.819223,    6.152325
  287.160004,    1.205386,  -30.923334,    0.762446,  -24.788725,    6.134609
  287.199982,    1.203768,  -30.875185,    0.767139,  -24.758039,    6.117146
  287.239990,    1.200367,  -30.827169,    0.770563,  -24.727217,    6.099953
  287.279999,    1.195222,  -30.779360,    0.772711,  -24.696308,    6.083052
  287.320007,    1.188377,  -30.731825,    0.773581,  -24.665365,    6.066460
  287.359985,    1.179881,  -30.684629,    0.773171,  -24.634438,    6.050192
  287.399994,    1.169787,  -30.637838,    0.771487,  -24.603579,    6.034260
  287.440002,    1.158152,  -30.591513,    0.768533,  -24.572838,    6.018675
  287.479980,    1.145037,  -30.545710,    0.764318,  -24.542265,    6.003445
  287.519989,    1.130503,  -30.500490,    0.758854,  -24.511911,    5.988579
  287.559998,    1.114616,  -30.455904,    0.752156,  -24.481825,    5.974079
  287.600006,    1.097442,  -30.412004,    0.744238,  -24.452055,    5.959949
  287.639984,    1.079047,  -30.368841,    0.735119,  -24.422649,    5.946192
  287.679993,    1.059497,  -30.326460,    0.724820,  -24.393656,    5.932804
  287.720001,    1.038858,  -30.284906,    0.713362,  -24.365122,    5.919785
  287.759979,    1.017195,  -30.244219,    0.700767,  -24.337091,    5.907127
  287.799988,    0.994572,  -30.204435,    0.687060,  -24.309608,    5.894827
  287.839996,    0.971048,  -30.165594,    0.672265,  -24.282719,    5.882875
  287.880005,    0.946682,  -30.127726,    0.656409,  -24.256462,    5.871264
  287.919983,    0.921531,  -30.090864,    0.639517,  -24.230881,    5.859983
  287.959991,    0.895647,  -30.055037,    0.621616,  -24.206017,    5.849020
  288.000000,    0.869079,  -30.020273,    0.602732,  -24.181908,    5.838366
  288.040009,    0.841874,  -29.986597,    0.582892,  -24.158592,    5.828005
  288.079987,    0.814074,  -29.954035,    0.562122,  -24.136106,    5.817928
  288.119995,    0.785718,  -29.922606,    0.540446,  -24.114489,    5.808117
  288.160004,    0.756841,  -29.892332,    0.517892,  -24.093773,    5.798559
  288.199982,    0.727474,  -29.863234,    0.494483,  -24.073994,    5.789240
  288.239990,    0.697645,  -29.835329,    0.470244,  -24.055183,    5.780146
  288.279999,    0.667377,  -29.808634,    0.445197,  -24.037376,    5.771257
  288.320007,    0.636691,  -29.783167,    0.419364,  -24.020601,    5.762566
  288.359985,    0.605603,  -29.758944,    0.392769,  -24.004890,    5.754053
  288.399994,    0.574127,  -29.735979,    0.365430,  -23.990273,    5.745707
  288.440002,    0.542273,  -29.714289,    0.337369,  -23.976778,    5.737511
  288.479980,    0.510047,  -29.693888,    0.308604,  -23.964434,    5.729454
  288.519989,    0.477454,  -29.674791,    0.279153,  -23.953268,    5.721523
  288.559998,    0.444494,  -29.657011,    0.249035,  -23.943306,    5.713705
  288.600006,    0.411167,  -29.640566,    0.218267,  -23.934576,    5.705990
  288.639984,    0.377468,  -29.625467,    0.186865,  -23.927101,    5.698366
  288.679993,    0.343391,  -29.611731,    0.154845,  -23.920908,    5.690823
  288.720001,    0.308929,  -29.599375,    0.122225,  -23.916019,    5.683355
  288.759979,    0.274070,  -29.588411,    0.089019,  -23.912458,    5.675953
  288.799988,    0.238805,  -29.578859,    0.055245,  -23.910248,    5.668612
  288.839996,    0.203118,  -29.570734,    0.020918,  -23.909410,    5.661324
  288.880005,    0.166997,  -29.564054,   -0.013945,  -23.909967,    5.654087
  288.919983,    0.130427,  -29.558836,   -0.049325,  -23.911940,    5.646896
  288.959991,    0.093390,  -29.555101,   -0.085205,  -23.915348,    5.639753
  289.000000,    0.055871,  -29.552866,   -0.121565,  -23.920210,    5.632656
  289.040009,    0.017854,  -29.552153,   -0.158385,  -23.926546,    5.625607
  289.079987,   -0.020680,  -29.552980,   -0.195641,  -23.934372,    5.618608
  289.119995,   -0.059745,  -29.555368,   -0.233309,  -23.943705,    5.611664
  289.160004,   -0.099359,  -29.559343,   -0.271364,  -23.954559,    5.604784
  289.199982,   -0.139537,  -29.564924,   -0.309776,  -23.966949,    5.597975
  289.239990,   -0.180292,  -29.572138,   -0.348515,  -23.980890,    5.591248
  289.279999,   -0.221639,  -29.581003,   -0.387547,  -23.996391,    5.584612
  289.320007,   -0.263587,  -29.591547,   -0.426835,  -24.013464,    5.578083
  289.359985,   -0.306148,  -29.603792,   -0.466340,  -24.032118,    5.571674
  289.399994,   -0.349326,  -29.617765,   -0.506016,  -24.052359,    5.565407
  289.440002,   -0.393127,  -29.633490,   -0.545819,  -24.074192,    5.559298
  289.479980,   -0.437551,  -29.650991,   -0.585696,  -24.097620,    5.553371
  289.519989,   -0.482597,  -29.670294,   -0.625594,  -24.122644,    5.547649
  289.559998,   -0.528256,  -29.691423,   -0.665452,  -24.149263,    5.542160
  289.600006,   -0.574518,  -29.714403,   -0.705209,  -24.177471,    5.536932
  289.639984,   -0.621367,  -29.739260,   -0.744796,  -24.207264,    5.531996
  289.679993,   -0.668781,  -29.766012,   -0.784144,  -24.238630,    5.527382
  289.720001,   -0.716733,  -29.794680,   -0.823176,  -24.271557,    5.523123
  289.759979,   -0.765188,  -29.825289,   -0.861813,  -24.306030,    5.519258
  289.799988,   -0.814105,  -29.857855,   -0.899974,  -24.342030,    5.515825
  289.839996,   -0.863436,  -29.892393,   -0.937570,  -24.379532,    5.512861
  289.880005,   -0.913123,  -29.928919,   -0.974513,  -24.418512,    5.510406
  289.919983,   -0.963102,  -29.967443,   -1.010711,  -24.458941,    5.508503
  289.959991,   -1.013298,  -30.007975,   -1.046069,  -24.500784,    5.507191
  290.000000,   -1.063628,  -30.050520,   -1.080492,  -24.544004,    5.506516
  290.040009,   -1.113999,  -30.095079,   -1.113882,  -24.588560,    5.506519
  290.079987,   -1.164308,  -30.141653,   -1.146143,  -24.634405,    5.507248
  290.119995,   -1.214442,  -30.190229,   -1.177178,  -24.681492,    5.508738
  290.160004,   -1.264280,  -30.240801,   -1.206892,  -24.729767,    5.511034
  290.199982,   -1.313688,  -30.293348,   -1.235191,  -24.779175,    5.514174
  290.239990,   -1.362525,  -30.347849,   -1.261987,  -24.829655,    5.518194
  290.279999,   -1.410642,  -30.404276,   -1.287193,  -24.881142,    5.523134
  290.320007,   -1.457882,  -30.462591,   -1.310729,  -24.933571,    5.529020
  290.359985,   -1.504079,  -30.522753,   -1.332520,  -24.986872,    5.535881
  290.399994,   -1.549064,  -30.584715,   -1.352500,  -25.040972,    5.543743
  290.440002,   -1.592662,  -30.648420,   -1.370607,  -25.095797,    5.552624
  290.479980,   -1.634699,  -30.713808,   -1.386792,  -25.151268,    5.562540
  290.519989,   -1.674997,  -30.780809,   -1.401011,  -25.207308,    5.573502
  290.559998,   -1.713380,  -30.849344,   -1.413232,  -25.263838,    5.585506
  290.600006,   -1.749680,  -30.919333,   -1.423432,  -25.320776,    5.598557
  290.639984,   -1.783731,  -30.990683,   -1.431601,  -25.378040,    5.612642
  290.679993,   -1.815378,  -31.063299,   -1.437737,  -25.435551,    5.627748
  290.720001,   -1.844478,  -31.137079,   -1.441850,  -25.493225,    5.643854
  290.759979,   -1.870902,  -31.211916,   -1.443960,  -25.550983,    5.660933
  290.799988,   -1.894536,  -31.287699,   -1.444097,  -25.608747,    5.678951
  290.839996,   -1.915285,  -31.364309,   -1.442303,  -25.666439,    5.697870
  290.880005,   -1.933076,  -31.441633,   -1.438627,  -25.723986,    5.717648
  290.919983,   -1.947856,  -31.519548,   -1.433129,  -25.781309,    5.738239
  290.959991,   -1.959596,  -31.597933,   -1.425874,  -25.838343,    5.759590
  291.000000,   -1.968291,  -31.676664,   -1.416937,  -25.895021,    5.781643
  291.040009,   -1.973961,  -31.755621,   -1.406398,  -25.951277,    5.804344
  291.079987,   -1.976648,  -31.834688,   -1.394343,  -26.007051,    5.827637
  291.119995,   -1.976420,  -31.913744,   -1.380860,  -26.062284,    5.851460
  291.160004,   -1.973367,  -31.992678,   -1.366045,  -26.116926,    5.875751
  291.199982,   -1.967599,  -32.071384,   -1.349991,  -26.170927,    5.900457
  291.239990,   -1.959248,  -32.149754,   -1.332797,  -26.224237,    5.925516
  291.279999,   -1.948461,  -32.227692,   -1.314559,  -26.276819,    5.950872
  291.320007,   -1.935402,  -32.305107,   -1.295374,  -26.328634,    5.976473
  291.359985,   -1.920247,  -32.381916,   -1.275339,  -26.379648,    6.002268
  291.399994,   -1.903181,  -32.458042,   -1.254548,  -26.429831,    6.028212
  291.440002,   -1.884399,  -32.533417,   -1.233091,  -26.479155,    6.054262
  291.479980,   -1.864100,  -32.607983,   -1.211058,  -26.527597,    6.080385
  291.519989,   -1.842486,  -32.681683,   -1.188532,  -26.575140,    6.106543
  291.559998,   -1.819758,  -32.754475,   -1.165595,  -26.621763,    6.132711
  291.600006,   -1.796118,  -32.826321,   -1.142323,  -26.667456,    6.158865
  291.639984,   -1.771762,  -32.897190,   -1.118787,  -26.712206,    6.184984
  291.679993,   -1.746882,  -32.967064,   -1.095055,  -26.756006,    6.211058
  291.720001,   -1.721664,  -33.035931,   -1.071187,  -26.798853,    6.237078
  291.759979,   -1.696284,  -33.103783,   -1.047241,  -26.840742,    6.263041
  291.799988,   -1.670912,  -33.170620,   -1.023269,  -26.881674,    6.288946
  291.839996,   -1.645706,  -33.236446,   -0.999317,  -26.921648,    6.314798
  291.880005,   -1.620817,  -33.301277,   -0.975427,  -26.960665,    6.340612
  291.919983,   -1.596383,  -33.365131,   -0.951637,  -26.998732,    6.366400
  291.959991,   -1.572535,  -33.428032,   -0.927979,  -27.035852,    6.392179
  292.000000,   -1.549391,  -33.490009,   -0.904480,  -27.072031,    6.417978
  292.040009,   -1.527060,  -33.551090,   -0.881164,  -27.107279,    6.443811
  292.079987,   -1.505642,  -33.611317,   -0.858052,  -27.141600,    6.469717
  292.119995,   -1.485228,  -33.670727,   -0.835158,  -27.175005,    6.495722
  292.160004,   -1.465899,  -33.729362,   -0.812495,  -27.207506,    6.521856
  292.199982,   -1.447728,  -33.787273,   -0.790071,  -27.239107,    6.548166
  292.239990,   -1.430780,  -33.844505,   -0.767892,  -27.269823,    6.574682
  292.279999,   -1.415113,  -33.901112,   -0.745959,  -27.299662,    6.601450
  292.320007,   -1.400779,  -33.957142,   -0.724274,  -27.328634,    6.628508
  292.359985,   -1.387823,  -34.012653,   -0.702832,  -27.356749,    6.655905
  292.399994,   -1.376283,  -34.067703,   -0.681629,  -27.384012,    6.683691
  292.440002,   -1.366193,  -34.122353,   -0.660657,  -27.410437,    6.711916
  292.479980,   -1.357584,  -34.176655,   -0.639906,  -27.436033,    6.740622
  292.519989,   -1.350479,  -34.230675,   -0.619365,  -27.460810,    6.769865
  292.559998,   -1.344899,  -34.284470,   -0.599021,  -27.484770,    6.799700
  292.600006,   -1.340861,  -34.338104,   -0.578860,  -27.507925,    6.830179
  292.639984,   -1.338378,  -34.391640,   -0.558865,  -27.530279,    6.861361
  292.679993,   -1.337461,  -34.445137,   -0.539021,  -27.551840,    6.893297
  292.720001,   -1.338116,  -34.498661,   -0.519309,  -27.572611,    6.926050
  292.759979,   -1.340347,  -34.552277,   -0.499709,  -27.592600,    6.959677
  292.799988,   -1.344155,  -34.606041,   -0.480202,  -27.611807,    6.994234
  292.839996,   -1.349536,  -34.660023,   -0.460767,  -27.630236,    7.029787
  292.880005,   -1.356486,  -34.714283,   -0.441382,  -27.647890,    7.066393
  292.919983,   -1.364995,  -34.768883,   -0.422025,  -27.664770,    7.104113
  292.959991,   -1.375050,  -34.823883,   -0.402675,  -27.680876,    7.143007
  293.000000,   -1.386635,  -34.879349,   -0.383306,  -27.696207,    7.183142
  293.040009,   -1.399730,  -34.935337,   -0.363897,  -27.710764,    7.224573
  293.079987,   -1.414308,  -34.991909,   -0.344423,  -27.724543,    7.267366
  293.119995,   -1.430340,  -35.049122,   -0.324860,  -27.737535,    7.311586
  293.160004,   -1.447790,  -35.107033,   -0.305184,  -27.749743,    7.357290
  293.199982,   -1.466614,  -35.165699,   -0.285369,  -27.761156,    7.404543
  293.239990,   -1.486766,  -35.225170,   -0.265390,  -27.771772,    7.453398
  293.279999,   -1.508188,  -35.285496,   -0.245222,  -27.781580,    7.503916
  293.320007,   -1.530816,  -35.346729,   -0.224840,  -27.790575,    7.556154
  293.359985,   -1.554578,  -35.408913,   -0.204217,  -27.798742,    7.610170
  293.399994,   -1.579391,  -35.472088,   -0.183328,  -27.806074,    7.666014
  293.440002,   -1.605163,  -35.536293,   -0.162147,  -27.812559,    7.723734
  293.479980,   -1.631791,  -35.601566,   -0.140647,  -27.818186,    7.783381
  293.519989,   -1.659161,  -35.667934,   -0.118802,  -27.822939,    7.844995
  293.559998,   -1.687147,  -35.735420,   -0.096585,  -27.826803,    7.908617
  293.600006,   -1.715612,  -35.804043,   -0.073969,  -27.829763,    7.974279
  293.639984,   -1.744406,  -35.873817,   -0.050928,  -27.831800,    8.042017
  293.679993,   -1.773365,  -35.944752,   -0.027434,  -27.832899,    8.111853
  293.720001,   -1.802317,  -36.016846,   -0.003460,  -27.833036,    8.183809
  293.759979,   -1.831073,  -36.090088,    0.021022,  -27.832197,    8.257891
  293.799988,   -1.859437,  -36.164467,    0.046040,  -27.830355,    8.334112
  293.839996,   -1.887200,  -36.239956,    0.071621,  -27.827490,    8.412466
  293.880005,   -1.914146,  -36.316521,    0.097794,  -27.823580,    8.492941
  293.919983,   -1.940049,  -36.394123,    0.124586,  -27.818598,    8.575525
  293.959991,   -1.964679,  -36.472710,    0.152027,  -27.812517,    8.660192
  294.000000,   -1.987802,  -36.552223,    0.180144,  -27.805311,    8.746912
  294.040009,   -2.009184,  -36.632591,    0.208967,  -27.796953,    8.835638
  294.079987,   -2.028590,  -36.713734,    0.238524,  -27.787413,    8.926321
  294.119995,   -2.045792,  -36.795567,    0.268843,  -27.776659,    9.018908
  294.160004,   -2.060569,  -36.877991,    0.299953,  -27.764662,    9.113329
  294.199982,   -2.072710,  -36.960899,    0.331883,  -27.751387,    9.209513
  294.239990,   -2.082020,  -37.044182,    0.364661,  -27.736799,    9.307383
  294.279999,   -2.088319,  -37.127716,    0.398313,  -27.720865,    9.406851
  294.320007,   -2.091448,  -37.211372,    0.432869,  -27.703550,    9.507822
  294.359985,   -2.091272,  -37.295025,    0.468353,  -27.684816,    9.610209
  294.399994,   -2.087679,  -37.378532,    0.504792,  -27.664625,    9.713907
  294.440002,   -2.080586,  -37.461758,    0.542210,  -27.642939,    9.818819
  294.479980,   -2.069936,  -37.544556,    0.580630,  -27.619715,    9.924841
  294.519989,   -2.055703,  -37.626785,    0.620074,  -27.594912,   10.031874
  294.559998,   -2.037889,  -37.708302,    0.660561,  -27.568491,   10.139811
  294.600006,   -2.016524,  -37.788963,    0.702108,  -27.540407,   10.248556
  294.639984,   -1.991669,  -37.868629,    0.744728,  -27.510618,   10.358011
  294.679993,   -1.963408,  -37.947166,    0.788433,  -27.479082,   10.468084
  294.720001,   -1.931850,  -38.024441,    0.833228,  -27.445753,   10.578688
  294.759979,   -1.897126,  -38.100327,    0.879116,  -27.410589,   10.689737
  294.799988,   -1.859386,  -38.174702,    0.926093,  -27.373545,   10.801157
  294.839996,   -1.818797,  -38.247452,    0.974150,  -27.334578,   10.912874
  294.880005,   -1.775537,  -38.318474,    1.023270,  -27.293646,   11.024828
  294.919983,   -1.729795,  -38.387665,    1.073429,  -27.250708,   11.136957
  294.959991,   -1.681767,  -38.454937,    1.124594,  -27.205725,   11.249212
  295.000000,   -1.631652,  -38.520203,    1.176722,  -27.158655,   11.361547
  295.040009,   -1.579650,  -38.583389,    1.229760,  -27.109465,   11.473925
  295.079987,   -1.525960,  -38.644428,    1.283642,  -27.058119,   11.586309
  295.119995,   -1.470777,  -38.703259,    1.338290,  -27.004587,   11.698671
  295.160004,   -1.414289,  -38.759830,    1.393612,  -26.948843,   11.810987
  295.199982,   -1.356679,  -38.814098,    1.449502,  -26.890863,   11.923235
  295.239990,   -1.298117,  -38.866024,    1.505835,  -26.830629,   12.035395
  295.279999,   -1.238766,  -38.915573,    1.562474,  -26.768129,   12.147444
  295.320007,   -1.178778,  -38.962723,    1.619260,  -26.703360,   12.259363
  295.359985,   -1.118294,  -39.007454,    1.676021,  -26.636320,   12.371134
  295.399994,   -1.057441,  -39.049751,    1.732565,  -26.567019,   12.482733
  295.440002,   -0.996338,  -39.089603,    1.788682,  -26.495470,   12.594133
  295.479980,   -0.935089,  -39.127007,    1.844146,  -26.421705,   12.705301
  295.519989,   -0.873789,  -39.161957,    1.898717,  -26.345758,   12.816198
  295.559998,   -0.812523,  -39.194458,    1.952138,  -26.267672,   12.926786
  295.600006,   -0.751363,  -39.224514,    2.004143,  -26.187506,   13.037008
  295.639984,   -0.690374,  -39.252129,    2.054454,  -26.105326,   13.146803
  295.679993,   -0.629610,  -39.277313,    2.102788,  -26.021215,   13.256098
  295.720001,   -0.569118,  -39.300079,    2.148861,  -25.935263,   13.364817
  295.759979,   -0.508937,  -39.320438,    2.192389,  -25.847567,   13.472872
  295.799988,   -0.449100,  -39.338402,    2.233094,  -25.758242,   13.580160
  295.839996,   -0.389633,  -39.353989,    2.270710,  -25.667414,   13.686575
  295.880005,   -0.330556,  -39.367210,    2.304991,  -25.575214,   13.791996
  295.919983,   -0.271885,  -39.378086,    2.335706,  -25.481787,   13.896299
  295.959991,   -0.213634,  -39.386631,    2.362656,  -25.387281,   13.999350
  296.000000,   -0.155811,  -39.392864,    2.385671,  -25.291855,   14.101009
  296.040009,   -0.098422,  -39.396801,    2.404616,  -25.195671,   14.201130
  296.079987,   -0.041473,  -39.398460,    2.419396,  -25.098896,   14.299564
  296.119995,    0.015034,  -39.397858,    2.429958,  -25.001698,   14.396160
  296.160004,    0.071096,  -39.395012,    2.436291,  -24.904245,   14.490767
  296.199982,    0.126711,  -39.389942,    2.438427,  -24.806707,   14.583235
  296.239990,    0.181874,  -39.382668,    2.436444,  -24.709249,   14.673418
  296.279999,    0.236583,  -39.373203,    2.430459,  -24.612032,   14.761171
  296.320007,    0.290831,  -39.361568,    2.420633,  -24.515207,   14.846361
  296.359985,    0.344609,  -39.347786,    2.407159,  -24.418921,   14.928865
  296.399994,    0.397908,  -39.331871,    2.390265,  -24.323311,   15.008560
  296.440002,    0.450714,  -39.313843,    2.370206,  -24.228502,   15.085340
  296.479980,    0.503007,  -39.293724,    2.347262,  -24.134611,   15.159113
  296.519989,    0.554768,  -39.271534,    2.321727,  -24.041742,   15.229792
  296.559998,    0.605970,  -39.247295,    2.293911,  -23.949986,   15.297310
  296.600006,    0.656580,  -39.221031,    2.264129,  -23.859421,   15.361610
  296.639984,    0.706563,  -39.192768,    2.232702,  -23.770113,   15.422655
  296.679993,    0.755875,  -39.162533,    2.199944,  -23.682116,   15.480417
  296.720001,    0.804469,  -39.130356,    2.166169,  -23.595469,   15.534887
  296.759979,    0.852288,  -39.096264,    2.131676,  -23.510202,   15.586061
  296.799988,    0.899272,  -39.060291,    2.096757,  -23.426332,   15.633959
  296.839996,    0.945353,  -39.022476,    2.061685,  -23.343864,   15.678612
  296.880005,    0.990456,  -38.982857,    2.026721,  -23.262796,   15.720060
  296.919983,    1.034499,  -38.941475,    1.992105,  -23.183113,   15.758362
  296.959991,    1.077395,  -38.898380,    1.958060,  -23.104792,   15.793589
  297.000000,    1.119050,  -38.853619,    1.924790,  -23.027800,   15.825819
  297.040009,    1.159365,  -38.807243,    1.892482,  -22.952101,   15.855143
  297.079987,    1.198235,  -38.759315,    1.861301,  -22.877649,   15.881666
  297.119995,    1.235551,  -38.709892,    1.831398,  -22.804394,   15.905499
  297.160004,    1.271199,  -38.659046,    1.802904,  -22.732277,   15.926769
  297.199982,    1.305064,  -38.606842,    1.775934,  -22.661240,   15.945602
  297.239990,    1.337028,  -38.553360,    1.750590,  -22.591215,   15.962145
  297.279999,    1.366972,  -38.498680,    1.726956,  -22.522137,   15.976543
  297.320007,    1.394780,  -38.442890,    1.705106,  -22.453932,   15.988958
  297.359985,    1.420334,  -38.386078,    1.685099,  -22.386528,   15.999550
  297.399994,    1.443523,  -38.328339,    1.666984,  -22.319849,   16.008490
  297.440002,    1.464238,  -38.269768,    1.650800,  -22.253817,   16.015951
  297.479980,    1.482378,  -38.210472,    1.636573,  -22.188354,   16.022118
  297.519989,    1.497850,  -38.150558,    1.624325,  -22.123381,   16.027178
  297.559998,    1.510569,  -38.090137,    1.614066,  -22.058819,   16.031319
  297.600006,    1.520460,  -38.029320,    1.605800,  -21.994587,   16.034733
  297.639984,    1.527461,  -37.968220,    1.599523,  -21.930607,   16.037613
  297.679993,    1.531521,  -37.906960,    1.595224,  -21.866798,   16.040161
  297.720001,    1.532604,  -37.845654,    1.592886,  -21.803083,   16.042570
  297.759979,    1.530685,  -37.784428,    1.592485,  -21.739384,   16.045044
  297.799988,    1.525757,  -37.723396,    1.593989,  -21.675625,   16.047771
  297.839996,    1.517825,  -37.662682,    1.597362,  -21.611731,   16.050951
  297.880005,    1.506910,  -37.602406,    1.602561,  -21.547628,   16.054777
  297.919983,    1.493046,  -37.542683,    1.609533,  -21.483248,   16.059435
  297.959991,    1.476282,  -37.483631,    1.618220,  -21.418518,   16.065113
  298.000000,    1.456677,  -37.425365,    1.628559,  -21.353376,   16.071989
  298.040009,    1.434306,  -37.367992,    1.640474,  -21.287758,   16.080235
  298.079987,    1.409253,  -37.311623,    1.653885,  -21.221603,   16.090019
  298.119995,    1.381610,  -37.256359,    1.668699,  -21.154856,   16.101503
  298.160004,    1.351480,  -37.202301,    1.684819,  -21.087463,   16.114838
  298.199982,    1.318971,  -37.149544,    1.702133,  -21.019379,   16.130165
  298.239990,    1.284199,  -37.098175,    1.720522,  -20.950558,   16.147617
  298.279999,    1.247280,  -37.048283,    1.739856,  -20.880964,   16.167318
  298.320007,    1.208338,  -36.999950,    1.759994,  -20.810564,   16.189386
  298.359985,    1.167496,  -36.953251,    1.780784,  -20.739332,   16.213919
  298.399994,    1.124875,  -36.908257,    1.802064,  -20.667250,   16.241007
  298.440002,    1.080600,  -36.865032,    1.823659,  -20.594303,   16.270729
  298.479980,    1.034790,  -36.823639,    1.845386,  -20.520487,   16.303152
  298.519989,    0.987563,  -36.784138,    1.867052,  -20.445805,   16.338333
  298.559998,    0.939034,  -36.746578,    1.888453,  -20.370266,   16.376312
  298.600006,    0.889314,  -36.711006,    1.909379,  -20.293890,   16.417116
  298.639984,    0.838508,  -36.677467,    1.929613,  -20.216705,   16.460762
  298.679993,    0.786716,  -36.646000,    1.948932,  -20.138748,   16.507252
  298.720001,    0.734036,  -36.616638,    1.967110,  -20.060064,   16.556574
  298.759979,    0.680556,  -36.589417,    1.983921,  -19.980707,   16.608709
  298.799988,    0.626363,  -36.564362,    1.999140,  -19.900742,   16.663620
  298.839996,    0.571535,  -36.541500,    2.012544,  -19.820240,   16.721260
  298.880005,    0.516148,  -36.520855,    2.023920,  -19.739283,   16.781572
  298.919983,    0.460272,  -36.502445,    2.033062,  -19.657961,   16.844484
  298.959991,    0.403972,  -36.486286,    2.039776,  -19.576370,   16.909916
  299.000000,    0.347308,  -36.472393,    2.043885,  -19.494616,   16.977777
  299.040009,    0.290340,  -36.460781,    2.045229,  -19.412806,   17.047976
  299.079987,    0.233120,  -36.451458,    2.043667,  -19.331059,   17.120399
  299.119995,    0.175702,  -36.444431,    2.039081,  -19.249495,   17.194937
  299.160004,    0.118133,  -36.439705,    2.031378,  -19.168240,   17.271465
  299.199982,    0.060461,  -36.437286,    2.020489,  -19.087420,   17.349867
  299.239990,    0.002733,  -36.437176,    2.006372,  -19.007164,   17.430012
  299.279999,   -0.055005,  -36.439377,    1.989012,  -18.927603,   17.511774
  299.320007,   -0.112707,  -36.443886,    1.968421,  -18.848866,   17.595020
  299.359985,   -0.170327,  -36.450699,    1.944636,  -18.771080,   17.679619
  299.399994,   -0.227818,  -36.459812,    1.917718,  -18.694372,   17.765440
  299.440002,   -0.285130,  -36.471218,    1.887755,  -18.618862,   17.852356
  299.479980,   -0.342212,  -36.484905,    1.854853,  -18.544668,   17.940237
  299.519989,   -0.399010,  -36.500866,    1.819138,  -18.471903,   18.028963
  299.559998,   -0.455465,  -36.519085,    1.780752,  -18.400673,   18.118412
  299.600006,   -0.511517,  -36.539547,    1.739854,  -18.331079,   18.208467
  299.639984,   -0.567102,  -36.562229,    1.696610,  -18.263216,   18.299013
  299.679993,   -0.622148,  -36.587116,    1.651196,  -18.197168,   18.389948
  299.720001,   -0.676582,  -36.614178,    1.603796,  -18.133017,   18.481161
  299.759979,   -0.730325,  -36.643391,    1.554592,  -18.070833,   18.572557
  299.799988,   -0.783291,  -36.674721,    1.503772,  -18.010683,   18.664038
  299.839996,   -0.835391,  -36.708138,    1.451518,  -17.952621,   18.755516
  299.880005,   -0.886530,  -36.743599,    1.398010,  -17.896702,   18.846897
  299.919983,   -0.936609,  -36.781063,    1.343424,  -17.842964,   18.938099
  299.959991,   -0.985521,  -36.820484,    1.287928,  -17.791447,   19.029037
  300.000000,   -1.033159,  -36.861809,    1.231681,  -17.742180,   19.119629
  300.040009,   -1.079408,  -36.904984,    1.174835,  -17.695187,   19.209797
  300.079987,   -1.124152,  -36.949951,    1.117530,  -17.650486,   19.299465
  300.119995,   -1.167273,  -36.996643,    1.059899,  -17.608089,   19.388554
  300.160004,   -1.208649,  -37.044991,    1.002063,  -17.568007,   19.476984
  300.199982,   -1.248159,  -37.094917,    0.944131,  -17.530241,   19.564676
  300.239990,   -1.285682,  -37.146343,    0.886206,  -17.494793,   19.651550
  300.279999,   -1.321098,  -37.199188,    0.828377,  -17.461658,   19.737530
  300.320007,   -1.354292,  -37.253361,    0.770726,  -17.430830,   19.822531
  300.359985,   -1.385152,  -37.308765,    0.713323,  -17.402298,   19.906467
  300.399994,   -1.413571,  -37.365307,    0.656233,  -17.376049,   19.989258
  300.440002,   -1.439449,  -37.422886,    0.599510,  -17.352068,   20.070818
  300.479980,   -1.462697,  -37.481392,    0.543200,  -17.330339,   20.151052
  300.519989,   -1.483233,  -37.540722,    0.487346,  -17.310846,   20.229876
  300.559998,   -1.500988,  -37.600761,    0.431980,  -17.293568,   20.307194
  300.600006,   -1.515904,  -37.661396,    0.377130,  -17.278482,   20.382914
  300.639984,   -1.527935,  -37.722515,    0.322821,  -17.265570,   20.456945
  300.679993,   -1.537050,  -37.783997,    0.269072,  -17.254807,   20.529190
  300.720001,   -1.543233,  -37.845726,    0.215897,  -17.246170,   20.599556
  300.759979,   -1.546481,  -37.907585,    0.163308,  -17.239637,   20.667948
  300.799988,   -1.546807,  -37.969456,    0.111315,  -17.235186,   20.734270
  300.839996,   -1.544235,  -38.031223,    0.059926,  -17.232788,   20.798435
  300.880005,   -1.538808,  -38.092777,    0.009145,  -17.232422,   20.860355
  300.919983,   -1.530579,  -38.153999,   -0.041021,  -17.234062,   20.919937
  300.959991,   -1.519614,  -38.214783,   -0.090570,  -17.237684,   20.977098
  301.000000,   -1.505991,  -38.275021,   -0.139496,  -17.243263,   21.031757
  301.039978,   -1.489798,  -38.334614,   -0.187795,  -17.250774,   21.083839
