temp,omega1,theta1,omega2,theta2,theta2-theta1
   14.360000,   -0.745753,   -5.506559,   -0.745848,   -5.508799,   -0.002240
   14.400000,   -0.819081,   -5.539322,   -0.819111,   -5.541564,   -0.002241
   14.440000,   -0.891613,   -5.574987,   -0.891577,   -5.577226,   -0.002239
   14.480000,   -0.963192,   -5.613514,   -0.963088,   -5.615750,   -0.002235
   14.520000,   -1.033654,   -5.654861,   -1.033480,   -5.657089,   -0.002228
   14.559999,   -1.102831,   -5.698974,   -1.102586,   -5.701192,   -0.002218
   14.599999,   -1.170550,   -5.745796,   -1.170231,   -5.748002,   -0.002206
   14.639999,   -1.236635,   -5.795261,   -1.236241,   -5.797451,   -0.002191
   14.679999,   -1.300908,   -5.847297,   -1.300437,   -5.849469,   -0.002172
   14.719999,   -1.363190,   -5.901824,   -1.362641,   -5.903974,   -0.002150
   14.759999,   -1.423303,   -5.958757,   -1.422675,   -5.960881,   -0.002124
   14.799999,   -1.481074,   -6.018000,   -1.480367,   -6.020095,   -0.002095
   14.839999,   -1.536334,   -6.079454,   -1.535548,   -6.081518,   -0.002064
   14.880000,   -1.588922,   -6.143011,   -1.588056,   -6.145040,   -0.002029
   14.920000,   -1.638685,   -6.208558,   -1.637740,   -6.210550,   -0.001992
   14.960000,   -1.685486,   -6.275977,   -1.684464,   -6.277929,   -0.001952
   15.000000,   -1.729199,   -6.345145,   -1.728101,   -6.347053,   -0.001908
   15.040000,   -1.769719,   -6.415933,   -1.768547,   -6.417795,   -0.001862
   15.080000,   -1.806957,   -6.488211,   -1.805713,   -6.490023,   -0.001812
   15.120000,   -1.840846,   -6.561845,   -1.839534,   -6.563605,   -0.001760
   15.160000,   -1.871342,   -6.636699,   -1.869965,   -6.638403,   -0.001704
   15.200000,   -1.898426,   -6.712636,   -1.896988,   -6.714283,   -0.001646
   15.240000,   -1.922102,   -6.789521,   -1.920607,   -6.791107,   -0.001586
   15.280000,   -1.942401,   -6.867217,   -1.940853,   -6.868741,   -0.001524
   15.320000,   -1.959376,   -6.945591,   -1.957780,   -6.947052,   -0.001460
   15.360000,   -1.973108,   -7.024516,   -1.971470,   -7.025910,   -0.001394
   15.400000,   -1.983701,   -7.103863,   -1.982024,   -7.105191,   -0.001328
   15.440000,   -1.991279,   -7.183514,   -1.989569,   -7.184774,   -0.001260
   15.480000,   -1.995988,   -7.263354,   -1.994251,   -7.264544,   -0.001190
   15.520000,   -1.997994,   -7.343274,   -1.996233,   -7.344393,   -0.001120
   15.559999,   -1.997475,   -7.423172,   -1.995697,   -7.424222,   -0.001049
   15.599999,   -1.994626,   -7.502958,   -1.992834,   -7.503935,   -0.000978
   15.639999,   -1.989651,   -7.582544,   -1.987849,   -7.583449,   -0.000905
   15.679999,   -1.982763,   -7.661854,   -1.980954,   -7.662687,   -0.000833
   15.719999,   -1.974179,   -7.740821,   -1.972368,   -7.741581,   -0.000760
   15.759999,   -1.964120,   -7.819386,   -1.962309,   -7.820074,   -0.000688
   15.799999,   -1.952806,   -7.897499,   -1.950998,   -7.898114,   -0.000615
   15.839999,   -1.940458,   -7.975117,   -1.938654,   -7.975660,   -0.000543
   15.880000,   -1.927289,   -8.052208,   -1.925492,   -8.052679,   -0.000471
   15.920000,   -1.913510,   -8.128748,   -1.911720,   -8.129148,   -0.000401
   15.960000,   -1.899321,   -8.204721,   -1.897539,   -8.205050,   -0.000328
   16.000000,   -1.884917,   -8.280117,   -1.883143,   -8.280376,   -0.000259
   16.039999,   -1.870479,   -8.354937,   -1.868713,   -8.355125,   -0.000189
   16.080000,   -1.856182,   -8.429184,   -1.854424,   -8.429302,   -0.000118
   16.119999,   -1.842187,   -8.502872,   -1.840434,   -8.502918,   -0.000046
   16.160000,   -1.828643,   -8.576017,   -1.826895,   -8.575994,    0.000023
   16.199999,   -1.815689,   -8.648645,   -1.813944,   -8.648552,    0.000093
   16.240000,   -1.803450,   -8.720783,   -1.801705,   -8.720621,    0.000162
   16.279999,   -1.792040,   -8.792465,   -1.790294,   -8.792233,    0.000233
   16.320000,   -1.781562,   -8.863728,   -1.779812,   -8.863424,    0.000303
   16.359999,   -1.772105,   -8.934612,   -1.770348,   -8.934238,    0.000374
   16.400000,   -1.763748,   -9.005161,   -1.761982,   -9.004719,    0.000443
   16.440001,   -1.756559,   -9.075424,   -1.754780,   -9.074909,    0.000515
   16.480000,   -1.750595,   -9.145447,   -1.748800,   -9.144861,    0.000586
   16.520000,   -1.745901,   -9.215282,   -1.744087,   -9.214624,    0.000658
   16.559999,   -1.742512,   -9.284983,   -1.740676,   -9.284252,    0.000731
   16.600000,   -1.740454,   -9.354601,   -1.738593,   -9.353796,    0.000805
   16.639999,   -1.739742,   -9.424191,   -1.737852,   -9.423309,    0.000881
   16.680000,   -1.740379,   -9.493807,   -1.738459,   -9.492847,    0.000959
   16.719999,   -1.742362,   -9.563501,   -1.740407,   -9.562464,    0.001038
   16.760000,   -1.745674,   -9.633327,   -1.743682,   -9.632212,    0.001116
   16.799999,   -1.750290,   -9.703339,   -1.748258,   -9.702141,    0.001198
   16.840000,   -1.756175,   -9.773586,   -1.754101,   -9.772305,    0.001282
   16.879999,   -1.763281,   -9.844118,   -1.761163,   -9.842751,    0.001368
   16.920000,   -1.771554,   -9.914980,   -1.769390,   -9.913527,    0.001453
   16.959999,   -1.780924,   -9.986217,   -1.778713,   -9.984674,    0.001543
   17.000000,   -1.791313,  -10.057871,   -1.789054,  -10.056236,    0.001635
   17.039999,   -1.802631,  -10.129976,   -1.800324,  -10.128250,    0.001726
   17.080000,   -1.814777,  -10.202568,   -1.812422,  -10.200747,    0.001822
   17.119999,   -1.827637,  -10.275673,   -1.825235,  -10.273756,    0.001917
   17.160000,   -1.841085,  -10.349316,   -1.838637,  -10.347301,    0.002014
   17.199999,   -1.854986,  -10.423515,   -1.852494,  -10.421402,    0.002113
   17.240000,   -1.869188,  -10.498283,   -1.866656,  -10.496069,    0.002214
   17.279999,   -1.883533,  -10.573626,   -1.880963,  -10.571308,    0.002317
   17.320000,   -1.897848,  -10.649540,   -1.895245,  -10.647118,    0.002422
   17.359999,   -1.911950,  -10.726017,   -1.909319,  -10.723490,    0.002527
   17.400000,   -1.925646,  -10.803043,   -1.922994,  -10.800409,    0.002634
   17.440001,   -1.938736,  -10.880592,   -1.936069,  -10.877851,    0.002741
   17.480000,   -1.951010,  -10.958633,   -1.948335,  -10.955786,    0.002848
   17.520000,   -1.962253,  -11.037123,   -1.959579,  -11.034168,    0.002954
   17.559999,   -1.972245,  -11.116013,   -1.969581,  -11.112951,    0.003061
   17.600000,   -1.980765,  -11.195244,   -1.978121,  -11.192076,    0.003168
   17.639999,   -1.987589,  -11.274748,   -1.984975,  -11.271475,    0.003273
   17.680000,   -1.992498,  -11.354448,   -1.989925,  -11.351072,    0.003376
   17.719999,   -1.995277,  -11.434259,   -1.992756,  -11.430782,    0.003477
   17.760000,   -1.995717,  -11.514088,   -1.993261,  -11.510513,    0.003574
   17.799999,   -1.993622,  -11.593832,   -1.991241,  -11.590162,    0.003670
   17.840000,   -1.988807,  -11.673384,   -1.986513,  -11.669622,    0.003761
   17.879999,   -1.981101,  -11.752628,   -1.978906,  -11.748779,    0.003849
   17.920000,   -1.970355,  -11.831442,   -1.968270,  -11.827511,    0.003931
   17.959999,   -1.956436,  -11.909698,   -1.954471,  -11.905689,    0.004009
   18.000000,   -1.939234,  -11.987268,   -1.937401,  -11.983185,    0.004084
   18.039999,   -1.918665,  -12.064014,   -1.916971,  -12.059864,    0.004150
   18.080000,   -1.894667,  -12.139801,   -1.893122,  -12.135590,    0.004211
   18.119999,   -1.867203,  -12.214489,   -1.865814,  -12.210222,    0.004267
   18.160000,   -1.836263,  -12.287939,   -1.835037,  -12.283625,    0.004314
   18.199999,   -1.801861,  -12.360014,   -1.800804,  -12.355658,    0.004356
   18.240000,   -1.764037,  -12.430576,   -1.763153,  -12.426184,    0.004393
   18.279999,   -1.722854,  -12.499491,   -1.722145,  -12.495070,    0.004421
   18.320000,   -1.678394,  -12.566626,   -1.677863,  -12.562183,    0.004442
   18.359999,   -1.630764,  -12.631857,   -1.630412,  -12.627399,    0.004457
   18.400000,   -1.580084,  -12.695061,   -1.579910,  -12.690596,    0.004465
   18.440001,   -1.526493,  -12.756121,   -1.526497,  -12.751656,    0.004465
   18.480000,   -1.470142,  -12.814926,   -1.470322,  -12.810469,    0.004457
   18.520000,   -1.411193,  -12.871374,   -1.411546,  -12.866930,    0.004444
   18.559999,   -1.349818,  -12.925367,   -1.350339,  -12.920944,    0.004423
   18.600000,   -1.286192,  -12.976814,   -1.286878,  -12.972420,    0.004395
   18.639999,   -1.220497,  -13.025635,   -1.221343,  -13.021273,    0.004362
   18.680000,   -1.152917,  -13.071751,   -1.153917,  -13.067429,    0.004322
   18.719999,   -1.083633,  -13.115095,   -1.084783,  -13.110821,    0.004274
   18.760000,   -1.012828,  -13.155609,   -1.014122,  -13.151386,    0.004223
   18.799999,   -0.940681,  -13.193237,   -0.942113,  -13.189072,    0.004166
   18.840000,   -0.867369,  -13.227932,   -0.868933,  -13.223829,    0.004103
   18.879999,   -0.793061,  -13.259655,   -0.794752,  -13.255619,    0.004036
   18.920000,   -0.717925,  -13.288372,   -0.719737,  -13.284409,    0.003963
   18.959999,   -0.642120,  -13.314056,   -0.644048,  -13.310171,    0.003885
   19.000000,   -0.565803,  -13.336689,   -0.567841,  -13.332884,    0.003805
   19.039999,   -0.489122,  -13.356255,   -0.491265,  -13.352535,    0.003719
   19.080000,   -0.412222,  -13.372744,   -0.414465,  -13.369114,    0.003630
   19.119999,   -0.335241,  -13.386154,   -0.337581,  -13.382618,    0.003536
   19.160000,   -0.258315,  -13.396486,   -0.260747,  -13.393047,    0.003439
   19.199999,   -0.181573,  -13.403749,   -0.184093,  -13.400412,    0.003338
   19.240000,   -0.105143,  -13.407955,   -0.107747,  -13.404722,    0.003233
   19.279999,   -0.029148,  -13.409121,   -0.031833,  -13.405996,    0.003124
   19.320000,    0.046290,  -13.407269,    0.043526,  -13.404255,    0.003014
   19.359999,    0.121050,  -13.402426,    0.118212,  -13.399527,    0.002899
   19.400000,    0.195014,  -13.394625,    0.192103,  -13.391842,    0.002783
   19.439999,    0.268061,  -13.383902,    0.265081,  -13.381239,    0.002663
   19.480000,    0.340073,  -13.370298,    0.337026,  -13.367758,    0.002541
   19.520000,    0.410930,  -13.353861,    0.407818,  -13.351444,    0.002417
   19.559999,    0.480510,  -13.334641,    0.477337,  -13.332352,    0.002289
   19.600000,    0.548691,  -13.312693,    0.545457,  -13.310534,    0.002159
   19.639999,    0.615347,  -13.288078,    0.612057,  -13.286051,    0.002028
   19.680000,    0.680353,  -13.260864,    0.677008,  -13.258970,    0.001894
   19.719999,    0.743579,  -13.231121,    0.740182,  -13.229362,    0.001759
   19.760000,    0.804896,  -13.198925,    0.801451,  -13.197304,    0.001621
   19.799999,    0.864172,  -13.164358,    0.860682,  -13.162876,    0.001482
   19.840000,    0.921276,  -13.127506,    0.917743,  -13.126167,    0.001339
   19.879999,    0.976074,  -13.088463,    0.972503,  -13.087267,    0.001196
   19.920000,    1.028434,  -13.047325,    1.024829,  -13.046274,    0.001051
   19.959999,    1.078227,  -13.004196,    1.074591,  -13.003290,    0.000906
   20.000000,    1.125323,  -12.959183,    1.121662,  -12.958424,    0.000759
   20.039999,    1.169598,  -12.912399,    1.165916,  -12.911787,    0.000612
   20.080000,    1.210931,  -12.863962,    1.207234,  -12.863497,    0.000465
   20.119999,    1.249209,  -12.813993,    1.245501,  -12.813677,    0.000317
   20.160000,    1.284325,  -12.762621,    1.280612,  -12.762453,    0.000168
   20.199999,    1.316180,  -12.709974,    1.312468,  -12.709955,    0.000019
   20.240000,    1.344686,  -12.656187,    1.340981,  -12.656317,   -0.000130
   20.279999,    1.369766,  -12.601397,    1.366073,  -12.601673,   -0.000277
   20.320000,    1.391353,  -12.545742,    1.387679,  -12.546165,   -0.000423
   20.359999,    1.409397,  -12.489367,    1.405747,  -12.489935,   -0.000568
   20.400000,    1.423858,  -12.432413,    1.420238,  -12.433125,   -0.000711
   20.439999,    1.434711,  -12.375025,    1.431127,  -12.375879,   -0.000854
   20.480000,    1.441948,  -12.317347,    1.438405,  -12.318342,   -0.000996
   20.520000,    1.445573,  -12.259523,    1.442075,  -12.260658,   -0.001135
   20.559999,    1.445606,  -12.201698,    1.442159,  -12.202972,   -0.001274
   20.600000,    1.442081,  -12.144014,    1.438688,  -12.145426,   -0.001411
   20.639999,    1.435046,  -12.086613,    1.431711,  -12.088158,   -0.001545
   20.680000,    1.424561,  -12.029631,    1.421288,  -12.031305,   -0.001675
   20.719999,    1.410699,  -11.973202,    1.407490,  -11.975006,   -0.001804
   20.760000,    1.393542,  -11.917459,    1.390399,  -11.919390,   -0.001930
   20.799999,    1.373184,  -11.862532,    1.370109,  -11.864586,   -0.002054
   20.840000,    1.349724,  -11.808542,    1.346717,  -11.810717,   -0.002174
   20.879999,    1.323269,  -11.755611,    1.320332,  -11.757904,   -0.002293
   20.920000,    1.293931,  -11.703854,    1.291064,  -11.706261,   -0.002407
   20.959999,    1.261826,  -11.653381,    1.259027,  -11.655899,   -0.002518
   21.000000,    1.227072,  -11.604298,    1.224340,  -11.606926,   -0.002628
   21.039999,    1.189785,  -11.556705,    1.187119,  -11.559441,   -0.002735
   21.080000,    1.150085,  -11.510702,    1.147482,  -11.513542,   -0.002840
   21.119999,    1.108086,  -11.466379,    1.105545,  -11.469320,   -0.002941
   21.160000,    1.063902,  -11.423822,    1.061420,  -11.426863,   -0.003040
   21.199999,    1.017643,  -11.383116,    1.015216,  -11.386253,   -0.003138
   21.240000,    0.969413,  -11.344339,    0.967039,  -11.347572,   -0.003233
   21.279999,    0.919312,  -11.307568,    0.916987,  -11.310892,   -0.003325
   21.320000,    0.867434,  -11.272871,    0.865155,  -11.276285,   -0.003414
   21.359999,    0.813868,  -11.240316,    0.811631,  -11.243820,   -0.003504
   21.400000,    0.758697,  -11.209969,    0.756498,  -11.213560,   -0.003592
   21.439999,    0.701996,  -11.181889,    0.699832,  -11.185566,   -0.003677
   21.480000,    0.643835,  -11.156136,    0.641704,  -11.159897,   -0.003761
   21.520000,    0.584280,  -11.132765,    0.582177,  -11.136610,   -0.003845
   21.559999,    0.523389,  -11.111830,    0.521311,  -11.115757,   -0.003927
   21.600000,    0.461215,  -11.093382,    0.459160,  -11.097391,   -0.004009
   21.639999,    0.397807,  -11.077469,    0.395773,  -11.081560,   -0.004091
   21.680000,    0.333211,  -11.064140,    0.331194,  -11.068312,   -0.004171
   21.719999,    0.267466,  -11.053442,    0.265465,  -11.057693,   -0.004251
   21.760000,    0.200611,  -11.045418,    0.198625,  -11.049749,   -0.004332
   21.799999,    0.132682,  -11.040110,    0.130708,  -11.044521,   -0.004412
   21.840000,    0.063713,  -11.037561,    0.061751,  -11.042051,   -0.004490
   21.879999,   -0.006263,  -11.037811,   -0.008213,  -11.042379,   -0.004568
   21.920000,   -0.077212,  -11.040899,   -0.079150,  -11.045546,   -0.004646
   21.959999,   -0.149099,  -11.046864,   -0.151024,  -11.051586,   -0.004723
   22.000000,   -0.221888,  -11.055738,   -0.223799,  -11.060537,   -0.004799
   22.039999,   -0.295537,  -11.067560,   -0.297432,  -11.072435,   -0.004875
   22.080000,   -0.370004,  -11.082361,   -0.371881,  -11.087311,   -0.004950
   22.119999,   -0.445239,  -11.100170,   -0.447095,  -11.105194,   -0.005024
   22.160000,   -0.521188,  -11.121017,   -0.523018,  -11.126114,   -0.005096
   22.199999,   -0.597787,  -11.144930,   -0.599588,  -11.150097,   -0.005167
   22.240000,   -0.674967,  -11.171928,   -0.676733,  -11.177166,   -0.005238
   22.279999,   -0.752646,  -11.202034,   -0.754371,  -11.207340,   -0.005306
   22.320000,   -0.830735,  -11.235264,   -0.832412,  -11.240637,   -0.005373
   22.359999,   -0.909130,  -11.271629,   -0.910753,  -11.277067,   -0.005438
   22.400000,   -0.987718,  -11.311138,   -0.989278,  -11.316639,   -0.005501
   22.439999,   -1.066371,  -11.353792,   -1.067858,  -11.359354,   -0.005562
   22.480000,   -1.144946,  -11.399590,   -1.146352,  -11.405209,   -0.005619
   22.519999,   -1.223289,  -11.448521,   -1.224603,  -11.454193,   -0.005672
   22.559999,   -1.301227,  -11.500570,   -1.302438,  -11.506290,   -0.005720
   22.600000,   -1.378575,  -11.555714,   -1.379673,  -11.561478,   -0.005764
   22.639999,   -1.455135,  -11.613918,   -1.456107,  -11.619722,   -0.005804
   22.680000,   -1.530692,  -11.675146,   -1.531527,  -11.680983,   -0.005836
   22.719999,   -1.605021,  -11.739347,   -1.605707,  -11.745211,   -0.005863
   22.760000,   -1.677886,  -11.806463,   -1.678412,  -11.812347,   -0.005884
   22.799999,   -1.749042,  -11.876425,   -1.749396,  -11.882322,   -0.005898
   22.840000,   -1.818239,  -11.949154,   -1.818410,  -11.955059,   -0.005905
   22.879999,   -1.885223,  -12.024563,   -1.885200,  -12.030468,   -0.005905
   22.920000,   -1.949742,  -12.102552,   -1.949517,  -12.108448,   -0.005896
   22.959999,   -2.011548,  -12.183014,   -2.011112,  -12.188892,   -0.005878
   23.000000,   -2.070403,  -12.265831,   -2.069750,  -12.271683,   -0.005852
   23.039999,   -2.126084,  -12.350874,   -2.125208,  -12.356691,   -0.005817
