omega,theta
     -0.29591758,      1.99912572
     -2.46453177,      0.71099590
      1.36954672,      4.52861824
     -1.30615800,      5.16230399
     -0.34399210,      5.93101939
     -0.50531947,      1.30569670
     -0.83252234,      2.73628937
      1.11288705,      6.05385330
     -0.22602119,      4.47144497
      1.87996204,      4.49879765
     -1.86453260,      5.65860013
      0.01032324,      1.16476764
      0.38243483,      0.39731397
      0.48126558,      4.88494553
      1.20526387,      3.94491213
     -1.44342059,      5.77737362
      0.78096053,      2.69650671
      1.47935365,      5.53369630
     -2.58928115,      0.29233276
     -1.23493022,      1.48965217
     -2.52581278,      5.52853875
     -0.77087512,      5.12420161
      0.12206881,      0.42753895
     -0.19836806,      0.45227797
      0.82394692,      5.41127065
     -1.77960323,      2.22196963
      1.88017672,      0.23702833
     -1.17273753,      3.82225984
     -0.74833663,      5.33941366
      0.11966186,      0.29250073
     -0.30735407,      0.48040831
      0.87953295,      5.44919659
     -0.32243381,      0.28183444
      0.78563357,      5.68975934
     -1.05206031,      1.00581240
     -0.85833240,      2.62495113
      1.19282712,      6.23291087
     -0.27729236,      4.28159233
      2.08164387,      4.66409495
     -0.96105893,      0.33878626
      1.12614982,      5.72802867
     -0.93117077,      1.52617948
     -2.43163555,      0.39081814
      2.00528419,      5.62577199
     -1.40696472,      4.49881684
      1.85627546,      1.69286486
      1.55682137,      4.88758549
     -1.25788783,      4.84803254
      1.41313426,      3.30667147
     -1.50421417,      0.16851849
      0.64450695,      2.20187302
     -1.78399085,      2.48792131
      1.85887008,      6.22214518
      0.31442150,      5.20609100
     -0.37646856,      5.52505083
     -0.30019822,      1.94281148
     -2.40424409,      0.81355136
      1.89844122,      5.40478994
     -1.34664438,      4.56127493
      1.56354648,      2.51435182
      1.22161289,      6.22939936
     -0.31811856,      4.24851471
      2.07928946,      4.61478067
     -2.02735604,      6.25067709
      1.33330019,      2.18357987
      1.47356491,      0.12305164
     -1.19998576,      1.13577441
      1.56740244,      4.42341822
     -1.55601891,      5.31673187
      1.23640119,      2.97293895
     -1.02468152,      0.64941717
      0.34094544,      1.55073538
     -1.36190632,      2.37811968
      0.91772406,      4.77864815
      2.37725581,      5.73502529
     -2.13033106,      0.00683716
      1.52553493,      1.91411863
      1.41099702,      5.25651951
      2.43560600,      6.23218035
     -1.87341923,      0.99431308
     -1.63911927,      3.53410998
      1.27222522,      5.59916148
     -0.56227884,      4.52472178
      1.71245217,      4.14024006
     -1.80674614,      5.80928792
      1.16963005,      2.61622641
      0.00994514,      1.10094905
     -0.91084076,      4.06914214
      1.61507655,      2.64819795
     -1.11787629,      0.78548646
      0.49174989,      1.58886147
     -1.46261675,      2.33626127
      1.62871732,      0.49519604
     -0.98441968,      3.56082926
     -1.33056771,      5.74386558
      0.67620433,      2.66752910
     -2.21578102,      0.22043954
      1.72495329,      1.52536929
     -2.13082646,      0.45350736
      1.56374566,      1.69072585
     -2.21288197,      5.83227738
      0.90924417,      5.14724912
      0.98040594,      3.76848285
     -1.31149014,      6.08998671
      0.45505956,      2.31139095
     -1.95704433,      2.15461128
      1.94771779,      6.05353089
     -1.20154474,      4.11914410
      1.61006617,      0.46745732
     -0.96098912,      3.57547813
     -0.52172129,      5.27721408
     -0.09804785,      0.09097590
     -0.41508395,      0.74829913
      0.86120425,      4.96443270
      1.73682481,      4.64751228
      0.99070263,      3.98016006
     -1.30782064,      5.83374588
      0.58110027,      2.55522916
     -1.64965301,      3.57400422
      1.23367937,      5.56458331
     -0.54003739,      4.57420016
      1.65327679,      4.10712736
      1.16288641,      2.92789174
     -0.83440688,      0.77438143
      0.31246675,      1.33545393
     -0.81683506,      2.93968912
      0.89233583,      5.73570087
     -0.19302444,      4.83156956
      1.08436501,      3.66186301
      0.70788958,      2.70753047
      0.03841007,      3.40069550
      2.14254707,      4.24566598
     -1.63031319,      1.25375407
      1.23394234,      1.54334273
     -1.45547198,      3.00126936
      1.51905896,      6.09030430
      2.10169854,      4.49130451
     -1.98111728,      0.40198711
      1.29040688,      2.01385119
     -2.23421333,      5.92442153
      1.99570842,      1.08498809
     -2.20640206,      6.10611846
      1.75956013,      1.56323699
      0.52549693,      5.36077788
     -0.30425096,      5.28008804
      0.00068085,      2.42365776
     -2.47743842,      1.11114432
      0.00493512,      3.02116034
     -1.79421728,      2.88462739
     -1.05603181,      3.57004114
     -0.05064940,      5.20482179
     -0.31494478,      5.89648393
     -0.53049668,      1.30621730
     -0.88006057,      2.67975252
      1.18686488,      6.17800237
     -0.27257543,      4.32482906
      0.70385385,      4.46760229
      2.55379721,      6.09904385
      0.71302119,      4.08757703
      2.71326926,      0.55716038
      0.35800332,      1.41917182
      0.34371199,      6.13109395
      0.30719967,      5.30451804
      0.70692953,      4.69977682
      2.21698425,      5.32248310
     -2.00221836,      5.58653453
      1.59403172,      2.03388358
      0.69846020,      1.02699059
     -0.04499144,      5.99550286
      0.29978785,      5.73222633
     -0.02596247,      0.94499831
      0.23296229,      0.50689552
      0.57984112,      4.92290193
      1.20932859,      3.96753095
     -1.44120267,      5.75154774
      0.79623291,      2.71934372
      1.47718174,      0.02045682
     -1.46466773,      2.32550491
      1.63663462,      0.50315706
     -1.00634304,      3.55553889
     -0.20930358,      5.21290753
     -0.26718824,      6.06686529
     -0.52818163,      1.09018246
      0.06184799,      3.69686221
     -2.54004387,      0.40192351
     -0.07899828,      2.90632644
     -2.18947279,      1.95355583
      1.46891053,      4.75735682
     -1.24940592,      4.95449520
      1.34048670,      3.33481566
     -1.19804237,      1.52173043
     -2.53925922,      5.59736212
     -0.87850555,      5.19402426
      0.28328602,      0.46817516
     -0.19034096,      0.29643043
      0.75326772,      5.57679341
     -0.95359760,      1.32074176
      1.36388952,      4.52145364
     -1.31790963,      5.16859632
      1.20089163,      3.20602640
     -1.24403237,      0.37085505
      0.39657344,      1.87331666
     -1.89386108,      1.87255615
      1.91093150,      0.44937912
      1.20514955,      1.90706795
     -1.60685894,      3.81161498
      0.81499944,      5.31430365
     -0.43737630,      5.02386526
      0.71239278,      3.19529533
     -0.39398623,      0.88334831
      0.23526659,      0.87668568
      1.26082170,      2.69476405
     -0.54231984,      0.98055976
      0.35113241,      1.00320439
     -0.04834537,      3.81623437
      2.41745396,      5.00236679
     -0.57540270,      2.65364394
      0.86874388,      5.87181651
      2.18487735,      0.79285360
     -1.96833445,      0.85279693
      1.44964142,      1.65559133
     -1.65964359,      4.10357874
      0.20820914,      5.09805927
     -0.42976260,      5.67463907
     -0.38144454,      1.73677282
      0.52647848,      4.32546158
      2.57106720,      5.98102067
      0.90036667,      4.31553421
      2.63363613,      0.74799791
      0.29256235,      1.40773143
      0.38918813,      6.21924980
      0.34170529,      5.22104207
     -0.14444205,      3.31322849
      1.69891100,      2.84570574
     -1.41819980,      0.61022933
      0.66346811,      1.89750938
     -1.78642702,      2.20365464
      1.87728197,      0.25577501
     -1.16619965,      3.81096266
      0.12913448,      3.59512669
      2.54355421,      5.15215852
      1.21009167,      4.70399179
      2.52346930,      0.91512962
      0.35703631,      1.35061143
      0.32977062,      6.18117545
      0.34329425,      5.30178772
      0.73339240,      5.59238874
     -0.97237099,      1.24269767
     -1.75306113,      1.59720385
      1.60827679,      1.10751894
     -1.35257121,      3.43467777
      1.01672042,      5.56561500
     -0.37254081,      4.76530253
     -2.03798660,      6.22743734
      1.36276608,      2.16599021
      1.38922967,      0.31907587
     -1.29438643,      0.34397534
      1.02501774,      4.86803739
      2.39279723,      5.83933782
     -2.13075393,      0.03402069
      0.92701134,      5.73784869
     -1.08851376,      1.02052716
     -1.12613122,      2.32948159
      1.39110168,      0.48878457
     -0.70669540,      3.63075967
      2.08519551,      5.61761456
      0.13072489,      5.10911637
     -0.41646694,      5.74144588
     -0.41988997,      1.62428358
     -1.91309314,      1.50795381
      1.77345819,      0.95290194
     -1.40118882,      3.71592479
      0.56122668,      5.26738557
      1.78366762,      6.03141674
     -0.99902107,      4.04763664
      1.85963821,      1.78266920
      0.46849680,      1.16296586
      0.19629683,      6.16958205
      0.37601958,      5.44491509
     -0.74558317,      1.57303183
     -1.02363826,      1.07961026
     -1.13768187,      2.32703599
      1.40105449,      0.49669770
     -0.72805658,      3.61567515
      0.98783715,      3.97887627
     -1.29783340,      5.84007094
      0.55353621,      2.53543670
     -1.15833435,      0.01471629
      1.12659564,      6.06907871
     -1.18716222,      0.50910682
      0.91428029,      4.70376083
      2.48178037,      6.04285556
     -1.35535064,      1.79299116
      1.31659864,      1.08399920
      0.36534813,      0.71863960
      0.35021961,      4.42822005
      2.32400095,      5.36096673
     -2.09884248,      0.08779804
      1.45018264,      1.98473723
      1.19675213,      4.82451296
      2.53235892,      0.51562115
      1.17568896,      0.66527513
     -0.83401418,      5.97091002
      0.55527977,      0.09321692
     -0.58141409,      0.18003880
      0.82254466,      5.94422878
     -1.05734423,      0.48613461
      1.10807487,      5.19361057
     -1.09659229,      3.53577073
      0.22204245,      5.23645131
     -0.33719571,      5.60833515
     -0.41739488,      1.74180855
     -2.19224537,      1.10396112
      2.01227646,      0.59010795
     -1.51866396,      4.14763638
     -1.98904064,      2.07202682
      1.96154140,      6.00294099
     -1.23990933,      4.16681733
      1.92118631,      5.27282618
     -1.46153852,      4.71830027
      1.54470956,      2.50204286
     -0.74063440,      0.98159693
     -0.42402825,      5.44763858
     -0.15144170,      2.15495914
     -2.50159809,      0.78954643
      0.41850771,      3.44200208
     -0.23711810,      0.86800304
      0.19773376,      0.72788971
      0.50588307,      4.59805226
     -2.19873276,      0.97823307
      1.97699750,      0.76699086
     -1.60533263,      4.24754632
     -0.61932975,      5.21849160
     -0.04387707,      0.22591996
     -0.33086674,      0.65199118
      0.88568590,      5.16166757
     -0.01854918,      0.21678208
     -0.33586390,      0.63582841
      0.88749401,      5.19764633
      0.63552679,      3.39993432
     -0.66081867,      0.68129277
      0.16301642,      1.18220510
     -0.29907409,      3.45258373
     -0.18440968,      5.18239117
     -0.29994922,      6.04569223
     -0.51076230,      1.14895695
     -0.14935748,      3.46580266
      1.86322836,      3.67430200
     -1.84251991,      0.38884365
      1.08148460,      2.13113857
     -0.38118013,      0.07719611
      0.65915237,      5.88658012
     -0.99544149,      0.56870410
      1.04699053,      5.06536747
      1.91934761,      4.93551638
     -1.67694614,      5.11534907
      1.44473906,      2.58788192
      1.04637203,      2.11459093
     -1.66352783,      3.93946213
      0.66671063,      5.22393313
     -0.44612725,      5.18721070
      0.34200026,      2.78492473
     -1.67077075,      3.48945083
      1.34019584,      5.63814821
     -0.21122956,      2.39369702
     -2.65351601,      0.58123744
     -1.65281846,      0.43303813
     -2.19057511,      0.71442457
      1.81087728,      1.21868208
     -1.81766862,      4.60500694
     -1.29309320,      5.73495194
      2.54747818,      0.38103453
      1.54168907,      0.21354498
     -0.98944199,      1.58399988
     -2.53753654,      6.22491441
     -1.06196663,      1.73821096
     -2.57028161,      5.49221345
     -0.47267894,      4.95720123
     -0.06622292,      5.98586523
      0.28778136,      5.74717968
     -0.87333408,      0.93260623
      0.19288775,      3.78683467
      2.65836894,      5.61555824
      1.66538283,      5.89500799
      0.79342462,      6.12249856
     -0.91588320,      0.24802880
      1.06006035,      5.91263747
     -1.16957277,      0.75408518
     -0.00127584,      3.52076180
      2.25244889,      4.51094462
     -1.32233008,      1.74878443
     -0.04619413,      1.11682549
      0.36101436,      0.47533182
      0.48815172,      4.81633381
      1.49039370,      4.26767378
     -1.55348963,      5.44714484
      1.13962204,      2.94114195
     -0.80187627,      0.78532584
     -1.23925487,      6.00370561
      0.40108741,      2.32200214
     -2.02298940,      2.02528613
      1.95654942,      5.91836400
     -1.24004491,      4.21501253
      2.23005377,      0.41743650
     -2.03218559,      5.29454722
      0.27880679,      4.35743022
      2.36470851,      5.38617428
     -2.02011745,      0.53637436
      1.38952893,      1.86010569
     -2.08817893,      5.20418490
      0.51491363,      3.49705316
     -0.58710109,      0.68822053
     -0.27621810,      5.18126148
      0.19003633,      2.66417792
     -2.02577552,      2.18712844
      1.87340702,      5.63406426
     -1.20473823,      4.35068006
      1.63270283,      2.35698097
     -0.61318470,      1.06972652
      0.91174686,      5.37560401
     -0.44694629,      4.91346038
      0.98404724,      3.47402231
     -1.21932055,      0.18490701
      0.32420432,      1.94770625
     -2.00523785,      1.72319834
      1.98380402,      0.30537966
      1.21868733,      5.51237622
     -0.56659815,      4.60247226
      1.61389552,      4.05148033
     -1.73961656,      5.78507148
      1.11084559,      2.68122000
     -0.02085407,      1.08588015
      0.32647471,      0.45147711
     -0.87882542,      0.85568264
      0.50222884,      4.17067645
      2.66244284,      6.20061022
      1.57944492,      0.19299889
     -0.61627140,      2.12410334
     -2.69292355,      6.05510079
     -1.06525325,      5.28506942
      1.28849042,      2.96299002
     -1.09223631,      0.61778765
      0.37814669,      1.62932579
     -1.52868655,      2.22271548
      1.66026652,      0.58410874
     -1.07187991,      3.51753754
      0.18191001,      5.23143803
     -0.36098211,      1.78889499
     -2.22177067,      1.08490977
      2.05662312,      0.42161981
     -1.51137315,      4.19037195
     -0.87181138,      5.36767164
      0.28092420,      0.38061283
     -0.26583984,      0.31201098
      1.17483356,      3.68805846
     -1.44223802,      6.07746577
      0.62699646,      2.43201277
     -1.64499107,      3.16796501
      1.56576165,      5.89001050
     -0.74435446,      4.18417704
     -0.29567194,      5.35211554
     -0.14040576,      2.23562838
     -2.54331940,      0.75987660
     -0.47102522,      2.49503593
     -2.79975140,      6.21858655
     -0.76331611,      5.00654500
      0.13996478,      0.49404601
     -1.18693885,      3.22307035
      1.07629710,      5.71081750
     -0.34218373,      4.65182040
      1.53224934,      4.07828715
     -1.65925730,      5.68171600
      1.08182534,      2.77486499
     -0.24613150,      1.03809225
      0.26374027,      5.88291124
     -0.82491993,      0.76116953
      0.83334263,      4.68568196
      2.42049307,      5.80840788
     -2.04460247,      0.52238257
      1.42131286,      1.83200104
     -2.11836700,      5.31823472
     -1.25423555,      3.92610678
     -0.87133198,      5.40404674
      0.27925513,      0.35921968
     -0.27757481,      0.32297510
      0.79925655,      5.61962816
     -0.99814153,      1.23054995
     -1.81408072,      1.50479375
     -1.91324960,      2.23118508
      1.93813764,      6.10355322
     -1.19612608,      4.08210684
      0.72341245,      3.69688763
     -1.08762019,      0.13560719
      0.17530180,      1.83257737
     -1.93466195,      1.69721583
     -1.23798634,      3.38111110
      0.92289390,      5.54334099
     -0.33624963,      4.85456519
      1.06955566,      3.60091733
     -1.34291514,      6.23912600
      0.45496963,      2.21770648
      0.92279853,      3.65403374
     -1.25032576,      6.27826059
      0.35045840,      2.10430509
     -2.09184916,      1.71352385
      2.01973023,      6.14416493
     -1.31071631,      4.16011066
     -0.87890146,      1.92557328
      0.63792151,      2.53970038
     -1.69370749,      3.87784791
      0.85425707,      5.29845974
     -0.46713726,      4.99337913
      0.80853568,      3.28687390
     -0.79319931,      0.64380784
      0.19556983,      1.32286492
      0.96155745,      3.02282280
     -0.60730504,      0.84889575
      0.27214847,      1.09815322
     -0.17621649,      3.63179371
      2.06977896,      4.19439426
     -1.85171395,      0.75369461
      1.21496188,      1.86595985
      1.84148197,      6.10538242
     -1.06809349,      4.01712130
      2.23790090,      0.01115793
     -1.80790873,      4.84741938
      1.90118853,      5.26370480
     -1.43226863,      4.70016454
      1.52462202,      2.58736609
      0.36190997,      2.04167190
     -2.05315763,      1.73650207
      2.01873088,      0.02829178
     -1.32152320,      4.08639414
     -1.46510992,      6.14056410
      1.23724793,      5.25746070
      1.93234971,      4.99705787
     -2.18863747,      6.07834829
      1.74126631,      1.62025539
      0.77238948,      4.21128738
      2.67710098,      0.55655352
      0.50776193,      1.34684826
      0.20072579,      6.00597322
      0.26125097,      5.48810412
     -1.96112064,      1.45017508
      1.82135820,      0.90889405
     -1.43787065,      3.82164431
      0.38414955,      5.19338590
     -0.39437187,      5.46529437
     -0.21369835,      2.08277497
     -2.48900155,      0.73506879
     -1.66410438,      4.68729568
      2.17114328,      5.97120651
     -1.62958279,      4.62919136
      2.08252304,      5.66503902
     -1.53164405,      4.61347599
      2.00665538,      1.28853322
      1.20625493,      4.81251135
      1.14046440,      5.59688666
     -0.47521774,      2.20047780
     -2.69699917,      0.04048867
     -1.39546505,      5.67068432
      1.31967981,      6.03180580
     -1.12437205,      1.21327176
     -2.16163927,      0.92542841
     -1.97292665,      5.50868626
      1.60635005,      2.03890575
      0.59148872,      1.07557849
      0.07356801,      6.08252024
      0.34236913,      5.59405867
     -0.87358934,      1.19630984
     -1.20697552,      2.26702487
      0.93829660,      6.04364936
     -1.06997117,      0.36710389
      1.17178962,      5.52106260
      0.05595314,      2.82230415
     -2.04544759,      2.20470125
      1.82872166,      5.50370606
     -0.04031533,      5.20627336
     -0.31762914,      5.88346030
     -0.52709393,      1.32495523
     -0.95571918,      2.60053953
      1.27799462,      0.06621337
     -0.38141570,      4.10976975
      2.07990739,      4.48729624
     -0.30066296,      0.35683255
      0.81973565,      5.59830299
     -0.96742691,      1.31498989
     -2.01694516,      1.21768701
      1.75789706,      1.11667908
     -1.51348635,      3.91674550
      0.31813172,      5.15523629
      0.24860890,      6.24844202
      0.40314279,      5.35373126
     -0.58826262,      1.85730034
     -2.51958910,      0.37445078
      0.51921958,      3.53571815
     -0.66367782,      0.62313755
      0.12241576,      1.19692337
      2.02561501,      4.39692574
     -1.99874022,      0.13241176
      1.28489530,      2.15573256
      1.05698663,      4.61108933
      2.57264543,      0.59416060
      0.95270023,      1.04755963
     -0.42429062,      5.79523106
      1.11040201,      5.76354332
     -0.34350536,      4.59842069
      1.63386949,      4.18233871
     -1.72180221,      5.65179714
      1.16213376,      2.74274807
     -0.39290221,      1.01220157
      0.33276834,      0.84421704
     -2.03078701,      0.21272702
      1.34482569,      2.06067448
      0.10854697,      3.46344406
      2.38507385,      4.74741810
     -0.21556398,      3.02353015
     -1.50377936,      0.36202499
     -0.44147385,      3.00383645
     -1.39032094,      5.66319469
      0.81422293,      2.78491224
      0.92210187,      0.79212803
     -0.37259406,      5.93027553
      0.30477726,      6.04321995
     -0.76039147,      0.56565802
      1.06300663,      5.35864278
     -2.74191326,      5.82715939
     -0.41108261,      4.87226784
     -0.30395726,      0.20510956
     -0.28006066,      0.92472814
      0.56862042,      4.43890447
      2.49332512,      5.83365388
     -1.18124196,      2.00260827
     -1.33326040,      4.82222972
      1.43226744,      3.14305467
     -1.42381146,      0.33690944
      0.57770456,      2.04535469
     -1.88937482,      2.11154113
      1.94100456,      0.09522540
     -1.20945785,      3.94391042
     -1.10334727,      0.59810918
      0.37818159,      1.64831215
     -1.56465596,      2.18690805
      1.68399679,      0.59710094
     -1.10539958,      3.52396194
      0.27280198,      5.24681835
     -0.32968719,      5.56286066
     -1.61287292,      5.10425939
      1.40311200,      2.76443368
     -0.97255340,      0.78019445
      0.38998532,      1.46101344
     -1.16940502,      2.59533249
      1.43051709,      0.20187165
     -0.60057246,      3.86750027
      1.81958899,      4.06975370
     -1.90865492,      6.13723138
      1.18799176,      2.39448302
      1.07377281,      0.71449380
     -0.63621907,      5.91561755
      0.39013576,      6.26892639
     -0.62026666,      0.34958711
      0.47131279,      0.88499114
      0.02442443,      3.96979067
      2.48689786,      5.28585921
     -0.14234016,      3.12351333
      2.26277389,      0.45484941
     -2.17032177,      5.89525465
      1.78468993,      1.56692768
      1.75684754,      1.04761760
     -1.45937082,      3.79286083
      0.52487248,      5.23453766
     -0.39646079,      5.31671013
      0.02556258,      2.42018376
     -2.45182273,      1.16763933
      0.35124641,      3.38745888
     -0.69370040,      5.08682963
      0.00841310,      0.37321051
     -0.21954517,      0.57539646
      0.84250174,      5.24114714
      0.26145594,      2.99704275
     -2.01567741,      4.81739962
     -1.10169835,      5.48181879
     -0.21520439,      5.04870822
     -0.36520757,      6.14327158
     -0.44340154,      1.15043724
     -0.10128226,      3.53170972
      2.06896576,      4.15276205
     -1.82392746,      0.81802675
      1.20755684,      1.83121003
      0.34315990,      0.58616507
      0.46502248,      4.68032671
      1.91070393,      4.78445790
     -1.76471266,      5.31171506
      1.40417236,      2.57291885
     -0.58307634,      1.00731502
     -0.53955678,      4.19134629
      1.92710792,      4.21033101
     -1.96351302,      0.00057691
      1.23691016,      2.26781643
      1.52475140,      6.16967315
     -0.44913809,      2.30963455
     -2.73412091,      0.00782059
      0.25933876,      3.82317185
      2.70056632,      5.79972094
      1.60421047,      0.19948536
     -0.32609136,      2.47475921
     -2.74208776,      0.30876282
     -1.39281380,      5.61877329
      1.33169881,      6.02174215
      0.85121651,      6.22176629
     -0.87664309,      0.14163936
      0.96090968,      6.06098221
     -1.07916106,      0.35312513
      1.17783231,      5.53563062
      0.01984880,      2.78520118
     -2.18240707,      1.91590573
     -1.08451503,      3.97334932
      0.96723410,      3.96030771
     -1.29439590,      5.87221177
      0.53539038,      2.50233784
     -1.67796271,      3.03580845
      1.65210986,      5.96056768
     -0.83043772,      4.10782995
      0.40953772,      1.18016587
      0.24569901,      6.23107394
      0.39611189,      5.36625795
     -0.61337655,      1.81658080
     -2.49604476,      0.41199907
      1.12592397,      4.21226528
     -1.30169277,      5.52308664
     -0.76487905,      2.13533700
     -2.69337967,      5.66750694
     -0.31673675,      4.86078524
     -0.38009933,      0.10036929
     -0.32080371,      1.04060567
      0.30276441,      4.04160535
      2.64663888,      5.89038834
      0.37697924,      2.20050452
     -2.08520823,      1.81401702
      1.98940599,      5.94856289
     -1.28805947,      4.23392160
      2.13273911,      5.79154489
     -1.58173644,      4.63001614
      2.17621058,      0.69082846
      1.80208733,      5.37900096
     -1.23914207,      4.51143890
      1.52540222,      2.83653303
     -1.23800414,      0.62990010
      0.49958861,      1.75126331
     -1.71569003,      2.09705523
      1.79354445,      0.53111455
      0.86901823,      5.46168483
     -0.36411475,      4.92701063
      0.90114625,      3.41522421
     -1.08689271,      0.34723642
      0.24102045,      1.72780093
     -1.73188005,      1.95020480
      1.76056511,      0.69400650
     -1.55687231,      5.89860186
      0.97626575,      4.66037957
      2.55467176,      0.13255595
      1.51316966,      5.38760662
      2.44248599,      0.09853682
     -1.37914796,      1.77430723
      1.32440078,      1.10297096
      0.36581360,      0.54495923
      0.46311486,      4.71506821
      1.80386399,      4.64342569
     -1.69916672,      5.30058978
      1.34647577,      2.73451158
     -0.81027548,      0.86517121
     -1.30387999,      5.63795816
      0.73298529,      2.76524402
      1.51170030,      6.08647139
     -0.29505944,      2.48399374
     -2.72715409,      0.39420654
     -1.49735950,      5.79972868
      1.27875765,      5.29190193
     -0.00408807,      3.26890330
      1.80782393,      3.42696319
     -1.76910387,      0.41617646
      1.00050294,      2.13151069
     -1.61330244,      3.72179874
      0.97971821,      5.40755154
     -0.45162858,      4.85070675
     -1.33308930,      5.67775726
      0.73316332,      2.73959704
      1.46950785,      5.51365016
      2.10717703,      5.33956470
     -1.75510645,      5.04985084
      1.66293488,      2.03856305
      0.31734076,      1.17178151
     -1.78919990,      4.63966846
     -1.55617864,      0.16821517
     -0.07595612,      3.38373311
      1.86651150,      3.64776950
     -1.83402200,      0.42117528
      1.07838208,      2.11300572
     -1.71899762,      4.15160709
      0.21064341,      0.35475403
     -0.26511161,      0.38954656
      0.82344228,      5.53658027
     -0.86300292,      1.54448753
     -2.37632634,      0.56679917
      2.12712141,      0.02640515
     -1.51097178,      4.34396947
      1.30210624,      4.92672929
      2.51410075,      0.62423501
      1.20008884,      0.79213443
     -0.90979086,      5.95684188
      0.61862849,      0.13851355
     -0.57594880,      0.11252485
      1.22204383,      3.24817496
     -1.30454141,      0.30186263
      0.44403610,      1.96760661
     -1.95298571,      1.87657644
      1.97023490,      0.23256300
     -1.28628428,      3.94263634
     -0.79666728,      5.34854358
      1.43675817,      3.09250576
     -1.39258038,      0.38885330
      0.56013493,      1.99475077
     -1.89145061,      2.05703285
      1.94333806,      0.16339151
     -1.23003793,      3.92142311
     -1.02741830,      5.51772215
      1.65362257,      1.90301047
      1.06204636,      0.78014132
     -0.60110985,      5.88858349
      0.34821919,      6.24750888
     -0.62201885,      0.39525176
      0.98337200,      5.70987285
     -1.04687979,      1.22060685
      1.83567053,      5.93393295
     -1.07736196,      4.12318989
      1.88713789,      1.69442444
      0.73623339,      1.05023304
     -0.08035144,      5.94821035
      0.26649161,      5.77431614
     -0.86663086,      0.90277127
     -0.29476829,      6.27694658
      0.56847421,      5.86170833
     -0.96561366,      0.62563636
      0.98355422,      4.92457413
      2.19471826,      5.37670793
     -1.91697043,      5.34940917
      1.63623725,      2.00783666
     -0.25154804,      4.39838426
      1.97097904,      4.57380552
     -1.95518790,      5.83708846
      1.34815907,      2.37758240
      0.25560904,      1.12526285
      0.28481258,      0.14228846
      0.49062984,      5.22663207
     -1.46209093,      1.87611731
      1.46707080,      0.99316738
     -1.19675508,      3.22322107
      1.08539208,      5.71694443
     -0.34125631,      4.64400181
      1.54807928,      4.09742154
     -1.66304485,      5.66898276
      1.34322122,      0.41621912
     -1.21221049,      0.09329176
      1.21139502,      5.85115601
     -1.03080707,      1.36610198
     -2.30999896,      0.65297720
      2.06532118,      0.57833759
     -1.63544070,      4.37557246
      0.40879841,      4.00069992
      2.71182614,      6.14694627
      1.40496159,      0.60943650
     -1.32992270,      0.29796209
      1.02524907,      4.85459878
      2.41334865,      5.89799024
     -2.10046348,      0.29924012
     -1.71491702,      5.73438017
      1.11688743,      2.71894619
     -0.18824885,      1.05972120
      0.33878125,      0.63456185
      0.44700832,      4.61012995
      2.07862653,      5.01929419
     -1.88948855,      5.43319174
     -2.22916045,      0.14553794
      1.76690052,      1.47643727
     -2.05874657,      0.67266845
      1.51234837,      1.67050440
     -1.91881129,      4.76264979
     -1.44827061,      5.99371920
     -0.01756399,      5.21832533
     -0.31350335,      5.85559108
     -0.52951940,      1.35220985
     -1.08159459,      2.46468863
      1.37801067,      0.31444196
     -0.58575760,      3.80700849
      1.65001189,      3.12292814
      1.12325776,      3.09979499
     -1.03688374,      0.57510930
      0.31391835,      1.59228238
     -1.45011175,      2.27965282
      1.60991002,      0.56163346
     -1.00659966,      3.51448787
     -0.04389826,      5.21226847
      1.31734456,      2.51670450
     -0.18289762,      1.10666884
      0.37469642,      0.61656367
      0.42261789,      4.59635129
      2.07950566,      5.01050245
     -1.90028094,      5.45771972
      1.48584157,      2.29581379
      1.93069499,      6.05775222
     -1.19154047,      4.10300815
      1.62436120,      4.78127427
     -1.39372659,      4.96684278
      1.37140943,      3.13682026
     -1.35717563,      0.36233875
      0.50373065,      1.97455831
     -0.91070630,      1.43865461
     -2.23256359,      0.86265031
      1.98787981,      0.77671394
     -1.64077435,      4.32093140
     -0.81617855,      5.31453831
      0.19653749,      0.36464185
     -0.26337463,      0.39252028
     -1.38781220,      1.79433999
      1.35762237,      1.08448653
     -1.19959564,      3.11421528
      1.20936648,      5.86362814
     -0.38140624,      4.46498368
      1.83389537,      4.36598001
     -1.86159360,      5.74305069
     -0.92239757,      0.74286089
      0.34196655,      1.43017124
     -1.07586832,      2.67950122
      1.35203134,      0.05277436
     -0.47203304,      4.04815788
      1.97331318,      4.21216304
     -1.96432818,      0.17049598
     -1.33699931,      5.93301643
      0.56101125,      2.48095822
     -1.67074081,      3.07015205
      1.63541735,      5.94019908
     -0.82005979,      4.12372186
      1.62780307,      3.31295051
     -1.65208580,      0.23037150
      1.48685513,      0.02712680
     -1.06344405,      1.42011597
     -2.44534278,      0.27156063
      1.89472747,      5.34469290
     -1.37799267,      4.61423953
      1.54838139,      2.55197350
     -0.84696969,      0.92575125
     -0.97918142,      3.30144678
      0.55275497,      5.39718064
     -0.28280950,      5.24660888
      0.04785530,      2.49255505
     -2.40975890,      1.31440603
      0.59283440,      3.64979966
     -0.91043991,      0.35929775
     -1.96615199,      5.41202575
      1.70849977,      1.85237947
      1.00289555,      0.84117742
     -0.49243082,      5.87143057
      0.29323683,      6.16335058
     -0.67340526,      0.48578458
      1.03824892,      5.55957885
